city,zone,ward,ward_no,year,res_collection,res_demand,com_collection,com_demand,total_collection,total_demand,efficiency,risk_flag,gap,growth,commercial_share,risk_score
CHENNAI,Kodambakkam,0.0,N137,2017_18,1.725746119,1.7877675,0.8288047,0.8868394,2.554550819,2.6746069,0.955112625709595,0,0.12005608099999998,-0.8451631430460397,0.32444243967886394,0.04488737429040504
CHENNAI,Kodambakkam,0.0,N138,2017_18,0.982672751,0.9186539,0.8212732,1.0087758,1.803945951,1.9274297,0.9359334615420734,0,0.12348374900000003,-0.29383047008390717,0.45526485954012935,0.06406653845792665
CHENNAI,Kodambakkam,0.0,N139,2017_18,0.7471075,0.7902598,0.3461433,0.3519902,1.0932508,1.14225,0.9571029109214271,0,0.04899919999999991,-0.3939669869854099,0.31661838253399854,0.04289708907857292
CHENNAI,Kodambakkam,0.0,N140,2017_18,0.912580012,0.9788274,0.4987562,0.5630886,1.4113362120000001,1.541916,0.9153132933311543,0,0.13057978799999992,0.2909537427276523,0.3533929022434804,0.0846867066688457
CHENNAI,Kodambakkam,0.0,N141,2017_18,1.16787648,1.1650526,2.006521006,1.9968146,3.174397486,3.1618672,1.0039629387344289,0,-0.012530286000000057,1.2492142262130237,0.6320950715369864,-0.003962938734428859
CHENNAI,Kodambakkam,0.0,N142,2017_18,0.989580321,1.1228421,1.2968247,1.4747586,2.286405021,2.5976007,0.8801988007625653,0,0.3111956789999999,-0.27973575108860826,0.5671894034910798,0.11980119923743471
CHENNAI,Madhavaram,0.0,N022,2013_14,0.4822354,0.4086889,0.162305,0.2300977,0.6445404,0.6387866,1.0090073899483802,0,-0.005753800000000031,,0.2518150918080542,-0.009007389948380273
CHENNAI,Madhavaram,0.0,N023,2013_14,0.323894081,0.3457931,0.504273,0.5483947,0.8281670809999999,0.8941878000000001,0.9261668309498293,0,0.06602071900000017,0.28489553331335005,0.6089024927084732,0.07383316905017065
CHENNAI,Madhavaram,0.0,N024,2013_14,0.5664879,0.5071681,0.1946984,0.1469806,0.7611863000000001,0.6541487,1.1636288507490729,0,-0.10703760000000007,-0.08087834271210281,0.25578284843014115,-0.16362885074907288
CHENNAI,Madhavaram,0.0,N025,2013_14,1.410673043,1.3439363,0.3208752,0.3356917,1.7315482430000002,1.679628,1.0309117512925483,0,-0.05192024300000031,1.2748021647262964,0.18531115219987548,-0.030911751292548303
CHENNAI,Madhavaram,0.0,N026,2013_14,2.542207,2.5533721,1.3031542,0.9803089,3.8453612,3.5336809999999996,1.0882026985457942,0,-0.3116802000000005,1.2207646916829216,0.3388899331485427,-0.0882026985457942
CHENNAI,Madhavaram,0.0,N027,2013_14,0.4203277,2.1956732,0.1299078,0.1118385,0.5502355,2.3075117,0.23845404554178423,1,1.7572762000000002,-0.8569092807198451,0.23609490845283518,0.7615459544582157
CHENNAI,Madhavaram,0.0,N028,2013_14,0.3886178,0.366404,0.0274,0.0254941,0.4160178,0.3918981,1.061545845718568,0,-0.024119699999999966,-0.24392773639650656,0.06586256645749293,-0.061545845718568054
CHENNAI,Madhavaram,0.0,N029,2013_14,0.1877084,0.5143675,0.0210752,0.0196947,0.20878359999999999,0.5340621999999999,0.3909349884713803,1,0.3252786,-0.49813782006442997,0.10094279435741121,0.6090650115286197
CHENNAI,Madhavaram,0.0,N030,2013_14,0.4280286,0.3917983,0.155387,0.1281483,0.5834155999999999,0.5199465999999999,1.1220683047066757,0,-0.063469,1.7943554953549992,0.26634015271446293,-0.1220683047066757
CHENNAI,Madhavaram,0.0,N031,2013_14,0.8371675,0.802026,0.0317508,0.0211366,0.8689182999999999,0.8231626,1.0555852513221566,0,-0.045755699999999955,0.4893641856679869,0.03654060456546951,-0.05558525132215668
CHENNAI,Madhavaram,0.0,N032,2013_14,0.3886276,0.361064,0.0612002,0.0483443,0.4498278,0.4094083,1.09872662571814,0,-0.0404195,-0.48231289408912204,0.1360525072038678,-0.09872662571814006
CHENNAI,Madhavaram,0.0,N033,2013_14,1.000092066,1.1808787,0.2375054,0.2610378,1.237597466,1.4419165,0.8583003703751222,0,0.20431903400000007,1.7512694102054165,0.1919084407692218,0.14169962962487778
CHENNAI,Madhavaram,0.0,N022,2014_15,0.5214073,0.4889251,0.551897826,0.3776074,1.0733051260000002,0.8665324999999999,1.238620739556797,0,-0.20677262600000024,-0.13275103134382127,0.5142040344639144,-0.23862073955679702
CHENNAI,Madhavaram,0.0,N023,2014_15,0.2896439,0.3563188,0.5208615,0.5759826,0.8105054,0.9323014000000001,0.8693598443593455,0,0.12179600000000002,-0.24485089992945774,0.6426379145654056,0.13064015564065445
CHENNAI,Madhavaram,0.0,N024,2014_15,0.6034067,0.6497556,0.228955,0.3044406,0.8323617,0.9541961999999999,0.8723171398083539,0,0.12183449999999996,0.02696626080467812,0.27506671678910743,0.1276828601916461
CHENNAI,Madhavaram,0.0,N025,2014_15,1.370488822,1.4394641,0.483566,0.4282651,1.854054822,1.8677291999999999,0.9926786077981755,0,0.013674377999999932,1.227462919065113,0.2608153730202914,0.007321392201824498
CHENNAI,Madhavaram,0.0,N026,2014_15,2.7858081,2.485925,1.209125425,1.1515739,3.9949335250000004,3.6374988999999998,1.0982638441485166,0,-0.35743462500000067,1.1547008629931441,0.30266471705558606,-0.09826384414851663
CHENNAI,Madhavaram,0.0,N027,2014_15,0.514579299,2.0618863,0.1316575,0.1223396,0.646236799,2.1842259,0.295865367680147,1,1.537989101,-0.8382359068164971,0.2037295000899508,0.704134632319853
CHENNAI,Madhavaram,0.0,N028,2014_15,0.4516652,0.4088738,0.0485253,0.0496597,0.5001905,0.45853350000000004,1.0908483240592017,0,-0.041656999999999944,-0.22599502106038383,0.09701363780399667,-0.0908483240592017
CHENNAI,Madhavaram,0.0,N029,2014_15,0.526478784,0.4822726,0.034682,0.0325535,0.561160784,0.5148261,1.0900006507051605,0,-0.04633468400000007,0.12189412633786545,0.061804033690280105,-0.09000065070516054
CHENNAI,Madhavaram,0.0,N030,2014_15,0.495041107,0.4393593,0.1699424,0.1379487,0.664983507,0.577308,1.1518695514352824,0,-0.08767550699999993,0.18501421688797115,0.25555881944602876,-0.1518695514352823
CHENNAI,Madhavaram,0.0,N031,2014_15,0.8374509,0.7564945,0.0337229,0.0347374,0.8711738,0.7912319,1.1010347282509716,0,-0.07994190000000001,0.31006828113708385,0.03870972703724561,-0.10103472825097165
CHENNAI,Madhavaram,0.0,N032,2014_15,0.432265823,0.3895966,0.0621634,0.0602437,0.494429223,0.4498403,1.0991216727358575,0,-0.04458892299999995,-0.4324562756593461,0.12572760085420762,-0.09912167273585748
CHENNAI,Madhavaram,0.0,N033,2014_15,1.320018352,1.1766248,0.275586231,0.2783069,1.595604583,1.4549317,1.0966869324518809,0,-0.14067288300000014,2.227164796851015,0.17271586828978167,-0.09668693245188084
CHENNAI,Madhavaram,0.0,N022,2015_16,0.556688165,0.5998161,0.506170212,0.4880116,1.062858377,1.0878277,0.9770466196071307,0,0.0249693230000001,-0.33388360228844993,0.47623486153320316,0.022953380392869302
CHENNAI,Madhavaram,0.0,N023,2015_16,0.353345336,0.4902885,0.6968457,0.3577087,1.050191036,0.8479972,1.23843691465019,0,-0.20219383599999996,-0.011918183338550326,0.6635418472568262,-0.23843691465018987
CHENNAI,Madhavaram,0.0,N024,2015_16,0.72183322,0.81536,0.24880024,0.2995792,0.9706334600000001,1.1149392,0.8705707539926841,0,0.14430573999999996,-0.0757553371461075,0.25632769758421475,0.12942924600731587
CHENNAI,Madhavaram,0.0,N025,2015_16,1.334595699,1.692769,0.5835441,0.3730426,1.918139799,2.0658116,0.9285163269486918,0,0.147671801,0.9761731673663916,0.3042239675670272,0.07148367305130823
CHENNAI,Madhavaram,0.0,N026,2015_16,2.2484152,2.472471,1.291923,1.1660683,3.5403382,3.6385393,0.9730108453136674,0,0.09820110000000026,0.8457143748571998,0.36491513720355867,0.02698915468633257
CHENNAI,Madhavaram,0.0,N027,2015_16,0.412396905,1.9284524,0.1215736,0.1183576,0.533970505,2.0468100000000002,0.26087937082582163,1,1.5128394950000001,-0.8491752835929629,0.22767849321565056,0.7391206291741783
CHENNAI,Madhavaram,0.0,N028,2015_16,0.422634818,0.4789993,0.0944047,0.073141,0.517039518,0.5521403,0.9364277847496371,0,0.035100782,-0.03170771951158602,0.18258701068957747,0.06357221525036297
CHENNAI,Madhavaram,0.0,N029,2015_16,0.6945061,0.4498145,0.0398612,0.0367132,0.7343673000000001,0.4865277,1.509404911580574,0,-0.24783960000000005,0.42033108579526424,0.05427964997896829,-0.5094049115805741
CHENNAI,Madhavaram,0.0,N030,2015_16,0.405771542,0.4459951,0.1526899,0.1314312,0.558461442,0.5774263,0.9671562275566598,0,0.018964857999999918,-0.23953389264472968,0.2734117138923263,0.03284377244334025
CHENNAI,Madhavaram,0.0,N031,2015_16,0.770085766,0.723191,0.0457625,0.0354856,0.815848266,0.7586766,1.0753570968183281,0,-0.05717166600000001,0.4608855771281699,0.056091925309062304,-0.07535709681832814
CHENNAI,Madhavaram,0.0,N032,2015_16,0.374900826,0.3937176,0.073928678,0.0642764,0.448829504,0.457994,0.979989921265344,0,0.009164496000000022,-0.44986154570070513,0.1647143900771728,0.020010078734655976
CHENNAI,Madhavaram,0.0,N033,2015_16,1.065546789,1.3341163,0.2494975,0.1031004,1.315044289,1.4372167,0.9149937438105193,0,0.12217241099999998,1.9299417201414637,0.18972554923585544,0.08500625618948066
CHENNAI,Madhavaram,0.0,N022,2016_17,0.685234211,0.6755682,0.58679644,0.6080724,1.2720306510000001,1.2836406,0.9909554520167094,0,0.011609948999999897,-0.03270888924410964,0.46130684000318156,0.009044547983290572
CHENNAI,Madhavaram,0.0,N023,2016_17,0.3579753,0.4518474,0.7672234,0.835967,1.1251986999999999,1.2878144,0.8737273787278663,0,0.16261570000000014,-0.1154311422327513,0.6818559246469091,0.1262726212721337
CHENNAI,Madhavaram,0.0,N024,2016_17,0.917542635,0.9797752,0.32659351,0.4962084,1.244136145,1.4759836,0.8429200331223192,0,0.23184745500000004,0.10570350374560511,0.2625062468545193,0.15707996687768078
CHENNAI,Madhavaram,0.0,N025,2016_17,1.512803772,1.4779811,0.681086136,0.5423677,2.193889908,2.0203488,1.0858966075560814,0,-0.17354110800000022,0.7633841093813734,0.3104468157296433,-0.08589660755608147
CHENNAI,Madhavaram,0.0,N026,2016_17,2.289405301,2.4913805,1.796003306,1.5700205,4.085408607,4.061401,1.0059111639062481,0,-0.02400760699999971,0.8621757600974387,0.4396141191171677,-0.005911163906248086
CHENNAI,Madhavaram,0.0,N027,2016_17,0.430228588,1.9629241,0.1422995,0.1443546,0.572528088,2.1072787,0.2716907298498295,1,1.5347506120000003,-0.8598602629320793,0.24854588444226686,0.7283092701501706
CHENNAI,Madhavaram,0.0,N028,2016_17,0.539130176,0.5616987,0.092474,0.0939718,0.631604176,0.6556705,0.963295094105957,0,0.024066324000000083,0.10318461091816333,0.1464113182177567,0.03670490589404295
CHENNAI,Madhavaram,0.0,N029,2016_17,0.169566,0.4594117,0.044070227,0.0447516,0.21363622699999998,0.5041633,0.4237441063242802,1,0.290527073,-0.6617561518465958,0.20628630087162136,0.5762558936757198
CHENNAI,Madhavaram,0.0,N030,2016_17,0.442189189,0.4735541,0.1985941,0.1782168,0.640783289,0.6517709,0.983141912288505,0,0.010987611000000008,1.9994130583480119,0.30992396869450817,0.016858087711494975
CHENNAI,Madhavaram,0.0,N031,2016_17,0.695987856,0.7545435,0.0877876,0.0740636,0.783775456,0.8286071,0.9458951727543728,0,0.04483164400000006,0.22315214746494427,0.11200605904148138,0.054104827245627124
CHENNAI,Madhavaram,0.0,N032,2016_17,0.410374681,0.4231498,0.110080843,0.1166586,0.5204555240000001,0.5398084000000001,0.9641486201400349,0,0.01935287600000002,-0.3359634828881397,0.2115086456455787,0.035851379859965136
CHENNAI,Madhavaram,0.0,N033,2016_17,1.182273125,1.3277768,0.305401248,0.3176364,1.487674373,1.6454132000000001,0.9041342156486892,0,0.1577388270000002,1.858408268138585,0.20528769839876782,0.09586578435131077
CHENNAI,Madhavaram,0.0,N022,2017_18,0.574461295,0.7448818,0.72147647,0.7174899,1.2959377650000001,1.4623717,0.8861890345662461,0,0.16643393499999992,-0.12888345156699144,0.5567215413311147,0.11381096543375391
CHENNAI,Madhavaram,0.0,N023,2017_18,0.436413609,0.4657421,1.1929222,0.9106643,1.6293358089999999,1.3764064,1.1837607039606906,0,-0.2529294089999998,0.2572639311888558,0.7321524472798229,-0.18376070396069055
CHENNAI,Madhavaram,0.0,N024,2017_18,0.915228189,1.1182658,1.72854654,0.6882666,2.643774729,1.8065324,1.4634527058579188,0,-0.837242329,0.6226088657700397,0.6538176347021131,-0.46345270585791876
CHENNAI,Madhavaram,0.0,N025,2017_18,1.098715261,1.4406802,0.82226021,0.749045,1.920975471,2.1897252,0.8772678284014817,0,0.2687497289999998,-0.273396689238117,0.42804305542327253,0.12273217159851833
CHENNAI,Madhavaram,0.0,N026,2017_18,2.293499432,2.6056809,2.348089982,2.2399749,4.641589414,4.845655799999999,0.9578867351659606,0,0.20406638599999916,1.416266883191243,0.5058805879980834,0.04211326483403943
CHENNAI,Madhavaram,0.0,N027,2017_18,0.6068968,2.0061543,0.1684137,0.1552535,0.7753105,2.1614078,0.35870625617248164,1,1.3860973,-0.8329644372116366,0.21722097146885022,0.6412937438275184
CHENNAI,Madhavaram,0.0,N028,2017_18,0.587142289,0.6290409,0.095369856,0.1130746,0.682512145,0.7421155,0.9196845302382176,0,0.059603355000000025,-0.11969185893909606,0.13973356620635666,0.08031546976178239
CHENNAI,Madhavaram,0.0,N029,2017_18,0.1121979,0.4637465,0.083186025,0.0572536,0.195383925,0.5210001,0.37501705853799266,1,0.32561617499999995,-0.7137282809817252,0.42575675045938394,0.6249829414620074
CHENNAI,Madhavaram,0.0,N030,2017_18,0.507672642,0.5251587,0.3639917,0.2536768,0.8716643419999999,0.7788355,1.1191892793792781,0,-0.09282884199999986,3.461289955148561,0.41758241385076644,-0.11918927937927819
CHENNAI,Madhavaram,0.0,N031,2017_18,0.794594689,0.7850273,0.177808,0.1094043,0.9724026889999999,0.8944316,1.0871738979257888,0,-0.07797108899999994,0.11557011357016145,0.18285428661540856,-0.08717389792578878
CHENNAI,Madhavaram,0.0,N032,2017_18,0.366966794,0.4583749,0.205642362,0.1456257,0.572609156,0.6040006,0.9480274622243752,0,0.031391444000000046,-0.41113988836367765,0.3591321582011169,0.051972537775624814
CHENNAI,Madhavaram,0.0,N033,2017_18,1.243289172,1.445779,0.4869713,0.5282604,1.730260472,1.9740393999999999,0.8765075671741912,0,0.24377892799999978,2.0217128976540506,0.28144392585996725,0.12349243282580877
CHENNAI,Manali,0.0,N015,2013_14,0.0272714,0.0478514,0.0179833,0.1033806,0.0452547,0.151232,0.2992402401608125,1,0.1059773,,0.39737971967552543,0.7007597598391875
CHENNAI,Manali,0.0,N016,2013_14,0.1052659,0.1320471,0.0893724,0.1311033,0.1946383,0.2631504,0.7396466051353142,0,0.06851210000000002,3.300952166294329,0.4591717046439473,0.2603533948646858
CHENNAI,Manali,0.0,N017,2013_14,0.04848585,0.0834055,0.0964021,0.1083384,0.14488795,0.1917439,0.7556326433331125,0,0.04685595000000001,-0.2556041128595965,0.6653562287270958,0.24436735666688747
CHENNAI,Manali,0.0,N018,2013_14,2.5897199,2.8803763,1.3334047,0.7053802,3.9231246,3.5857565,1.094085613454232,0,-0.33736809999999995,26.076955675057867,0.33988334196675785,-0.09408561345423204
CHENNAI,Manali,0.0,N019,2013_14,0.265197181,0.2693231,0.1160735,0.1616023,0.381270681,0.4309254,0.8847718909119768,0,0.049654719000000014,-0.9028145369127455,0.30443856762225047,0.11522810908802317
CHENNAI,Manali,0.0,N020,2013_14,0.0806205,0.1012761,0.0151814,0.0258968,0.0958019,0.1271729,0.7533200862762427,0,0.03137100000000001,-0.7487299580740645,0.15846658573577352,0.24667991372375728
CHENNAI,Manali,0.0,N021,2013_14,0.0913269,0.0968072,0.0170659,0.0190278,0.1083928,0.115835,0.9357517158026504,0,0.007442199999999996,0.13142641221103135,0.15744495944380069,0.06424828419734964
CHENNAI,Manali,0.0,N015,2014_15,0.0673633,0.0572973,0.0518546,0.1096427,0.1192179,0.16694,0.7141362166047681,0,0.0477221,0.09986917950269758,0.4349564956269151,0.2858637833952319
CHENNAI,Manali,0.0,N016,2014_15,0.20313145,0.1493072,0.1549887,0.1754228,0.35812014999999997,0.32472999999999996,1.1028243463800695,0,-0.03339015000000001,2.003912583596926,0.4327840809851108,-0.10282434638006958
CHENNAI,Manali,0.0,N017,2014_15,0.1389479,0.0891543,0.2052733,0.1718589,0.3442212,0.2610132,1.318788475065629,0,-0.083208,-0.03881085719415667,0.596341248011453,-0.3187884750656289
CHENNAI,Manali,0.0,N018,2014_15,2.5874502,2.8844467,0.685017,0.8363096,3.2724672000000004,3.7207562999999997,0.8795166724571563,0,0.44828909999999933,8.506872906142911,0.20932738454949218,0.12048332754284374
CHENNAI,Manali,0.0,N019,2014_15,0.30496625,0.2935368,0.212351,0.198414,0.5173172500000001,0.4919508,1.0515629815014023,0,-0.02536645000000004,-0.8419182780502735,0.4104850553504643,-0.05156298150140226
CHENNAI,Manali,0.0,N020,2014_15,0.0653791,0.1057818,0.0394664,0.0280716,0.1048455,0.13385339999999998,0.7832860427900973,0,0.02900789999999999,-0.7973284285416734,0.37642435774544447,0.21671395720990272
CHENNAI,Manali,0.0,N021,2014_15,0.0743981,0.0995899,0.0338273,0.0249951,0.1082254,0.124585,0.8686872416422523,0,0.016359600000000002,0.03223695819086192,0.3125634093290484,0.13131275835774772
CHENNAI,Manali,0.0,N015,2015_16,0.1563649,0.0987102,0.3626275,0.0901952,0.5189924,0.1889054,2.747366671360374,0,-0.330087,3.7954768473944194,0.6987144705779892,-1.747366671360374
CHENNAI,Manali,0.0,N016,2015_16,0.1939752,0.1836611,0.3533035,0.2050799,0.5472787,0.388741,1.407823460864689,0,-0.1585377,0.05450233953329575,0.6455641339595347,-0.4078234608646889
CHENNAI,Manali,0.0,N017,2015_16,0.06801577,0.0917903,0.1918906,0.2375234,0.25990637,0.3293137,0.7892364332246123,0,0.06940732999999999,-0.5250932111920307,0.7383066448121298,0.21076356677538768
CHENNAI,Manali,0.0,N018,2015_16,3.1321758,2.890358,1.2489246,0.8476033,4.3811004,3.7379613,1.1720561151877096,0,-0.6431391000000004,15.856456423134226,0.28507098353646493,-0.17205611518770955
CHENNAI,Manali,0.0,N019,2015_16,0.29864175,0.3165672,0.2423131,0.2714321,0.54095485,0.5879993,0.9199923367255709,0,0.047044450000000015,-0.876525347376198,0.4479359044474784,0.0800076632744291
CHENNAI,Manali,0.0,N020,2015_16,0.0742256,0.1321621,0.0181745,0.0111658,0.0924001,0.1433279,0.6446762981945594,0,0.05092780000000001,-0.8291907356039048,0.1966935100719588,0.3553237018054406
CHENNAI,Manali,0.0,N021,2015_16,0.0810797,0.1088561,0.0295731,0.0257524,0.11065280000000001,0.1346085,0.8220342697526531,0,0.023955699999999983,0.19753982950234916,0.26726029526591283,0.17796573024734685
CHENNAI,Manali,0.0,N015,2016_17,0.1304458,0.1361177,0.1567548,0.1295437,0.28720060000000003,0.26566140000000005,1.0810776424425979,0,-0.02153919999999998,1.595511365279505,0.545802480914037,-0.08107764244259788
CHENNAI,Manali,0.0,N016,2016_17,0.187107186,0.2146435,0.2700045,0.2869792,0.45711168599999996,0.5016227,0.9112659494875331,0,0.044511014000000015,0.5916111804780348,0.5906751200405759,0.08873405051246686
CHENNAI,Manali,0.0,N017,2016_17,0.09305173,0.097244,0.428282828,0.3510642,0.521334558,0.4483082,1.16289320159658,0,-0.07302635799999996,0.14049711255905195,0.8215124461402001,-0.16289320159658008
CHENNAI,Manali,0.0,N018,2016_17,2.053343507,2.9067046,0.9130499,0.8909545,2.966393407,3.7976590999999997,0.7811110288967222,0,0.8312656929999998,4.6899995626225115,0.30779798048546564,0.21888897110327776
CHENNAI,Manali,0.0,N019,2016_17,0.344819353,0.4090249,0.6085017,0.3137798,0.953321053,0.7228047,1.3189192779183645,0,-0.23051635300000006,-0.6786262230928697,0.6382967187025922,-0.3189192779183645
CHENNAI,Manali,0.0,N020,2016_17,0.09788473,0.1333076,0.0514795,0.0358896,0.14936423,0.1691972,0.8827819254692157,0,0.019832970000000005,-0.8433222160257905,0.34465748593220746,0.11721807453078424
CHENNAI,Manali,0.0,N021,2016_17,0.0899672,0.1167112,0.0364789,0.0373857,0.1264461,0.1540969,0.8205622566060706,0,0.027650800000000003,-0.15343787465044334,0.2884936743798346,0.1794377433939294
CHENNAI,Manali,0.0,N015,2017_18,0.164029898,0.1508628,0.168696,0.1392229,0.332725898,0.2900857,1.1469917269275942,0,-0.04264019800000002,1.6313654434577263,0.507011930883721,-0.1469917269275942
CHENNAI,Manali,0.0,N016,2017_18,0.211517097,0.2360102,0.514588356,0.3504488,0.726105453,0.5864590000000001,1.238118015070107,0,-0.1396464529999999,1.1822931649282076,0.7086964488063141,-0.238118015070107
CHENNAI,Manali,0.0,N017,2017_18,0.08932502,0.1022036,0.3985436,0.4367153,0.48786862,0.5389189,0.9052727970757752,0,0.05105028,-0.32810225018376227,0.8169076338625756,0.09472720292422478
CHENNAI,Manali,0.0,N018,2017_18,2.713180965,2.9124928,0.9099242,0.8959741,3.6231051649999997,3.8084669,0.9513290413525715,0,0.1853617350000003,6.426395173766249,0.25114484911729024,0.048670958647428535
CHENNAI,Manali,0.0,N019,2017_18,0.50963636,0.4455382,0.368022483,0.3540368,0.8776588430000001,0.7995749999999999,1.0976566838633026,0,-0.07808384300000015,-0.7577605940124567,0.41932293616735083,-0.09765668386330259
CHENNAI,Manali,0.0,N020,2017_18,0.144249153,0.1421967,0.0425853,0.0400351,0.18683445299999998,0.1822318,1.0252571340457592,0,-0.004602652999999984,-0.7871217791626581,0.22793065902036816,-0.02525713404575923
CHENNAI,Manali,0.0,N021,2017_18,0.135960457,0.1230807,0.05100788,0.0383746,0.186968337,0.1614553,1.1580191978832532,0,-0.025513037000000016,0.0007165916020854812,0.2728156051363927,-0.15801919788325325
CHENNAI,Perungudi,0.0,N168,2013_14,0.503843511,0.6020241,0.162517712,0.110783,0.666361223,0.7128070999999999,0.9348408889305396,0,0.04644587699999991,,0.24388830920913296,0.06515911106946035
CHENNAI,Perungudi,0.0,N169,2013_14,1.456515312,1.6161764,0.176009798,0.1843543,1.63252511,1.8005307000000002,0.9066910716934734,0,0.16800559000000015,1.4499101292993455,0.1078144507069787,0.0933089283065266
CHENNAI,Perungudi,0.0,N183,2013_14,1.194531685,1.6424969,0.4638304,0.335162,1.658362085,1.9776589,0.8385480858200572,0,0.31929681499999996,0.015826387503466988,0.27969187440751214,0.16145191417994276
CHENNAI,Perungudi,0.0,N184,2013_14,1.222129,1.3607647,1.698568015,2.1799625,2.920697015,3.5407272,0.8248862027551854,0,0.6200301850000001,0.7611937956239514,0.5815625538275835,0.17511379724481457
CHENNAI,Perungudi,0.0,N185,2013_14,0.472071019,0.4931961,0.2309361,0.281231,0.703007119,0.7744271,0.9077770121939173,0,0.07141998100000002,-0.7593015929452717,0.3284975269219144,0.09222298780608273
CHENNAI,Perungudi,0.0,N186,2013_14,1.00859341,1.053787,0.303222589,0.4615301,1.311815999,1.5153171,0.8657039500181183,0,0.20350110100000007,0.8660067068253969,0.23114719536211417,0.13429604998188172
CHENNAI,Perungudi,0.0,N187,2013_14,0.233241027,0.2757847,0.0165987,0.0159632,0.24983972699999998,0.2917479,0.856354842656965,0,0.04190817300000002,-0.8095466687474057,0.06643739248082033,0.14364515734303496
CHENNAI,Perungudi,0.0,N188,2013_14,1.187304071,1.2397907,0.209857948,0.3165684,1.397162019,1.5563590999999999,0.8977118577582771,0,0.15919708099999985,4.592233211974332,0.15020301521666257,0.1022881422417229
CHENNAI,Perungudi,0.0,N189,2013_14,0.6347301,0.6211899,0.1244414,0.7430149,0.7591715,1.3642048,0.5564937903751694,1,0.6050333,-0.4566331680391893,0.16391737571813483,0.44350620962483056
CHENNAI,Perungudi,0.0,N190,2013_14,0.4495195,0.4659115,0.1864311,0.1522506,0.6359506,0.6181620999999999,1.0287764325894455,0,-0.017788500000000096,-0.16230970208971218,0.2931534304708573,-0.02877643258944553
CHENNAI,Perungudi,0.0,N191,2013_14,0.352698948,0.343632,0.018768,0.0329399,0.371466948,0.3765719,0.9864436193991107,0,0.005104951999999996,-0.4158871019226965,0.05052401055073142,0.013556380600889241
CHENNAI,Perungudi,0.0,N168,2014_15,0.647365704,0.6890258,0.204746766,0.1519715,0.85211247,0.8409973000000001,1.013216653608757,0,-0.011115169999999952,1.2939119471808294,0.24028138679862296,-0.01321665360875704
CHENNAI,Perungudi,0.0,N169,2014_15,2.003019183,1.9794335,0.2822461,0.2823837,2.285265283,2.2618172000000003,1.0103669222251912,0,-0.023448082999999897,1.6818822203130064,0.12350693028928317,-0.010366922225191236
CHENNAI,Perungudi,0.0,N183,2014_15,2.114906741,1.7201059,1.0724831,0.6043322,3.187389841,2.3244381,1.3712517623076304,0,-0.8629517409999998,0.39475703967975595,0.3364769148111243,-0.37125176230763035
CHENNAI,Perungudi,0.0,N184,2014_15,1.697261791,1.4141986,1.5777292,2.2527237,3.274990991,3.6669223000000004,0.8931170946818262,0,0.3919313090000003,0.02748366355228038,0.481750699264748,0.10688290531817382
CHENNAI,Perungudi,0.0,N185,2014_15,0.7291192,0.5478654,0.2955846,0.3177166,1.0247038,0.865582,1.1838321499291806,0,-0.15912179999999998,-0.6871124828080482,0.28845857700537464,-0.18383214992918062
CHENNAI,Perungudi,0.0,N186,2014_15,1.3210951,1.1381335,0.5981543,0.5810483,1.9192494,1.7191817999999999,1.1163737308061312,0,-0.20006760000000012,0.8729796844707711,0.31166053770812696,-0.11637373080613123
CHENNAI,Perungudi,0.0,N187,2014_15,0.462635614,0.3025091,0.0282847,0.0200236,0.49092031399999997,0.32253269999999995,1.5220792000315009,0,-0.16838761400000002,-0.7442123394697948,0.057615664280700356,-0.5220792000315009
CHENNAI,Perungudi,0.0,N188,2014_15,1.992076843,1.471814,0.297955,0.3573089,2.290031843,1.8291229,1.2519835834978612,0,-0.46090894299999996,3.6647730348351404,0.130109544507325,-0.2519835834978612
CHENNAI,Perungudi,0.0,N189,2014_15,1.0166491,0.7720753,0.1137013,0.7623324,1.1303504,1.5344077,0.736668878812326,0,0.40405730000000006,-0.5064040688101471,0.10058942784467542,0.263331121187674
CHENNAI,Perungudi,0.0,N190,2014_15,0.7365445,0.5312986,0.1508399,0.1696491,0.8873844000000001,0.7009477,1.265978046578939,0,-0.18643670000000012,-0.21494750654310368,0.16998259153530307,-0.265978046578939
CHENNAI,Perungudi,0.0,N191,2014_15,0.55383426,0.4693297,0.0754914,0.0368256,0.62932566,0.5061553,1.2433449970789598,0,-0.12317036000000003,-0.29080829007136033,0.11995601768407155,-0.24334499707895985
CHENNAI,Perungudi,0.0,N168,2015_16,0.70193814,0.7114559,0.1916644,0.1361554,0.8936025400000001,0.8476113000000001,1.054259824049066,0,-0.04599123999999999,0.4199366032524401,0.21448506625775707,-0.0542598240490659
CHENNAI,Perungudi,0.0,N169,2015_16,0.0001737,2.1451799,0.4167852,0.3212309,0.4169589,2.4664108000000002,0.16905492791387386,1,2.0494519,-0.5333955742784706,0.9995834121780348,0.8309450720861261
CHENNAI,Perungudi,0.0,N183,2015_16,1.475861304,1.7621329,1.26634533,0.6586415,2.742206634,2.4207744,1.1327807473509304,0,-0.321432234,5.576683299001412,0.4617979237227679,-0.13278074735093037
CHENNAI,Perungudi,0.0,N184,2015_16,1.360245716,1.4419608,5.7109938,2.0171595,7.071239516,3.4591203,2.044230585446826,0,-3.6121192160000004,1.5786676424472543,0.8076368771101318,-1.044230585446826
